log10_frequency,log10_power,aggregation_level,hurst_estimate
-3.000434077479319,9.999057263895915,1,0.0672613432585011
-2.699404081815337,9.790606319807685,1,0.0672613432585011
-2.523312822759656,9.470128083739867,1,0.0672613432585011
-2.3983740861513563,9.180884776065042,1,0.0672613432585011
-2.3014640731433,9.33853858143098,1,0.0672613432585011
-2.222282827095675,8.784294642943747,1,0.0672613432585011
-2.155336037465062,8.806279230796068,1,0.0672613432585011
-2.097344090487375,8.73477883466176,1,0.0672613432585011
-2.0461915680399936,9.325413648667205,1,0.0672613432585011
-2.000434077479319,8.807795415954361,1,0.0672613432585011
-1.9590413923210936,8.836173453573634,1,0.0672613432585011
-1.921252831431694,9.025881175732696,1,0.0672613432585011
-1.8864907251724816,9.090794618428973,1,0.0672613432585011
-1.8543060418010808,8.011716953670184,1,0.0672613432585011
-1.8243428184236372,8.551486773861088,1,0.0672613432585011
-1.7963140948233938,8.582363837977447,1,0.0672613432585011
-1.769985156101045,8.79201721562297,1,0.0672613432585011
-1.7451615723760123,9.227291654308855,1,0.0672613432585011
-1.7216804765264897,7.778001879538088,1,0.0672613432585011
-1.6994040818153375,9.056012705466822,1,0.0672613432585011
-1.6782147827453993,9.15569846750855,1,0.0672613432585011
-1.6580113966571124,9.321278539929196,1,0.0672613432585011
-1.6387062414617255,7.331743458502376,1,0.0672613432585011
-1.6202228357677126,9.208303398026908,1,0.0672613432585011
-1.602494068807281,8.184706303144274,1,0.0672613432585011
-1.5854607295085006,7.860126861969589,1,0.0672613432585011
-1.5690703133203314,8.481593025467902,1,0.0672613432585011
-1.5532760461370994,9.0852690634663,1,0.0672613432585011
-1.5380360795803625,9.420262034029854,1,0.0672613432585011
-1.5233128227596562,8.408132040767038,1,0.0672613432585011
-1.509072383645046,7.933507088445579,1,0.0672613432585011
-1.4952840991594127,8.560608204082799,1,0.0672613432585011
-1.4819201376014313,8.036787524989006,1,0.0672613432585011
-1.4689551604370634,8.765049854479965,1,0.0672613432585011
-1.4563660331290431,8.3845114639021,1,0.0672613432585011
-1.4441315767120313,8.100399572976729,1,0.0672613432585011
-1.4322323534123236,7.914358785849829,1,0.0672613432585011
-1.4206504808625084,8.908565987909277,1,0.0672613432585011
-1.4093694704528197,9.087186042566332,1,0.0672613432585011
-1.3983740861513565,8.72466159711576,1,0.0672613432585011
-1.387650220759583,8.710638679712673,1,0.0672613432585011
-1.3771847870814182,9.261201503682376,1,0.0672613432585011
-1.366965621899732,8.570971771211186,1,0.0672613432585011
-1.3569814009931314,8.672401540137214,1,0.0672613432585011
-1.347221563703975,8.597209179033724,1,0.0672613432585011
-1.3376762457977445,8.39197348930555,1,0.0672613432585011
-1.3283362195436013,8.995408963357043,1,0.0672613432585011
-1.3191928401037314,8.832352826418154,1,0.0672613432585011
-1.310237997450805,8.380208474892264,1,0.0672613432585011
-1.3014640731432998,8.46076767165682,1,0.0672613432585011
-1.2928639013813823,9.133545852443648,1,0.0672613432585011
-1.2844307338445191,7.890458279953708,1,0.0672613432585011
-1.2761582078785296,8.59957426878447,1,0.0672613432585011
-1.2680403176563502,8.708748518308536,1,0.0672613432585011
-1.260071387985075,8.594467358960872,1,0.0672613432585011
-1.2522460504731183,9.101203448334754,1,0.0672613432585011
-1.244559221806827,8.25441124527294,1,0.0672613432585011
-1.2370060839163814,7.948952231775757,1,0.0672613432585011
-1.2295820658371743,8.340158152398528,1,0.0672613432585011
-1.222282827095675,8.480815662968006,1,0.0672613432585011
-1.2151042424685516,7.851604024005445,1,0.0672613432585011
-1.208042387981065,8.369559542233537,1,0.0672613432585011
-1.2010935280257369,8.256395406135171,1,0.0672613432585011
-1.1942541034954317,8.355767159902337,1,0.0672613432585011
-1.187520720836463,7.74932249174529,1,0.0672613432585011
-1.18089014193745,7.366904789616305,1,0.0672613432585011
-1.1743592747784923,7.883806515174308,1,0.0672613432585011
-1.1679251647730824,8.689718502522734,1,0.0672613432585011
-1.1615849867420631,8.243958408781616,1,0.0672613432585011
-1.155336037465062,7.8530015383155645,1,0.0672613432585011
-1.149175728760243,8.642462710841334,1,0.0672613432585011
-1.1431015810480505,7.765380890979128,1,0.0672613432585011
-1.137111217358863,8.444580214514726,1,0.0672613432585011
-1.1312023577483423,8.706358710321608,1,0.0672613432585011
-1.1253728140876187,7.429460873673249,1,0.0672613432585011
-1.1196204851985274,7.590740939672165,1,0.0672613432585011
-1.1139433523068367,7.764029247728213,1,0.0672613432585011
-1.1083394747888382,8.499896075161956,1,0.0672613432585011
-1.1028069861888772,7.851576473092706,1,0.0672613432585011
-1.097344090487375,7.883945404967698,1,0.0672613432585011
-1.0919490586006688,8.117408863085805,1,0.0672613432585011
-1.086620225095602,8.196175892081067,1,0.0672613432585011
-1.0813559851032448,8.68704765319621,1,0.0672613432585011
-1.076154791417437,8.496614663369932,1,0.0672613432585011
-1.071015151765026,8.220910266807339,1,0.0672613432585011
-1.0659356262357509,7.76719239123115,1,0.0672613432585011
-1.0609148248607,6.678449306187958,1,0.0672613432585011
-1.05595140532915,7.598457799737626,1,0.0672613432585011
-1.0510440708344058,8.603782648736606,1,0.0672613432585011
-1.0461915680399938,8.044639054774514,1,0.0672613432585011
-1.041392685158225,7.883814101557665,1,0.0672613432585011
-1.0366462501337634,8.263220047478356,1,0.0672613432585011
-1.0319511289253835,7.7565445080316096,1,0.0672613432585011
-1.02730622387962,8.334536191211017,1,0.0672613432585011
-1.0227104721904707,8.195996106479468,1,0.0672613432585011
-1.01816284443975,7.586008472043915,1,0.0672613432585011
-1.0136623432130738,8.915992409077775,1,0.0672613432585011
-1.0092080017868237,7.905573721360928,1,0.0672613432585011
-1.0047988828817689,8.510495669274466,1,0.0672613432585011
-1.0004340774793186,8.600586037465277,1,0.0672613432585011
-0.996112703696676,7.316810127266767,1,0.0672613432585011
-0.991833905717401,7.787790884044069,1,0.0672613432585011
-0.9875968527741464,8.60421389821504,1,0.0672613432585011
-0.9834007381805384,8.101329901506821,1,0.0672613432585011
-0.9792447784093804,8.110028343565956,1,0.0672613432585011
-0.9751282122145484,8.195420516379462,1,0.0672613432585011
-0.971050299794109,8.257801673710258,1,0.0672613432585011
-0.9670103219923688,8.54952494703874,1,0.0672613432585011
-0.963007579538695,8.434143197758148,1,0.0672613432585011
-0.9590413923210936,7.516597451707615,1,0.0672613432585011
-0.9551110986926612,8.724076181264113,1,0.0672613432585011
-0.9512160548091372,8.143863865196657,1,0.0672613432585011
-0.947355633995899,8.051406755071312,1,0.0672613432585011
-0.943529226142846,7.913551071560615,1,0.0672613432585011
-0.939736237125707,7.841675844071363,1,0.0672613432585011
-0.9359760882524002,7.603847541240057,1,0.0672613432585011
-0.932248215733157,8.115959113157372,1,0.0672613432585011
-0.9285520701731932,8.09006582434047,1,0.0672613432585011
-0.924887116086788,8.104169554111555,1,0.0672613432585011
-0.9212528314316938,7.884446196481454,1,0.0672613432585011
-0.9176487071628684,8.527245279148495,1,0.0672613432585011
-0.9140742468045704,8.260522906832358,1,0.0672613432585011
-0.9105289660399208,8.379360739497434,1,0.0672613432585011
-0.9070123923170836,7.695785328587504,1,0.0672613432585011
-0.9035240644712622,7.652112899762939,1,0.0672613432585011
-0.9000635323617556,8.845443456820025,1,0.0672613432585011
-0.8966303565233618,8.432036988233326,1,0.0672613432585011
-0.8932241078314502,7.35608685673153,1,0.0672613432585011
-0.8898443671800698,7.166732349725672,1,0.0672613432585011
-0.8864907251724818,7.813985695877021,1,0.0672613432585011
-0.8831627818235543,8.191182806598976,1,0.0672613432585011
-0.8798601462734688,7.932161249177684,1,0.0672613432585011
-0.8765824365122329,8.13887652286386,1,0.0672613432585011
-0.8733292791145111,8.425204003136184,1,0.0672613432585011
-0.8701003089843125,8.533715055990301,1,0.0672613432585011
-0.8668951691091011,9.085710153682664,1,0.0672613432585011
-0.8637135103229119,7.978188050275803,1,0.0672613432585011
-0.8605549910780821,8.321784315741121,1,0.0672613432585011
-0.8574192772252236,8.65084508434569,1,0.0672613432585011
-0.8543060418010806,8.51023036542578,1,0.0672613432585011
-0.8512149648239387,8.614711050683864,1,0.0672613432585011
-0.8481457330962622,8.093474324086783,1,0.0672613432585011
-0.8450980400142569,7.996949699281626,1,0.0672613432585011
