log10_block_size,log10_rs,hurst_estimate,aggregation_level
1.0,0.45909702164565336,0.5290043900616896,1
1.041392685158225,0.4848436891968523,0.5290043900616896,1
1.0791812460476249,0.5119154807468368,0.5290043900616896,1
1.1139433523068367,0.5409496639685802,0.5290043900616896,1
1.146128035678238,0.5613373367212979,0.5290043900616896,1
1.1760912590556813,0.5751435917129526,0.5290043900616896,1
1.2041199826559248,0.5833250911726537,0.5290043900616896,1
1.2304489213782739,0.5872794730452284,0.5290043900616896,1
1.255272505103306,0.5869477224420501,0.5290043900616896,1
1.2787536009528289,0.5827137693050439,0.5290043900616896,1
1.3010299956639813,0.5756427701404652,0.5290043900616896,1
1.3222192947339193,0.5671128187985977,0.5290043900616896,1
1.3424226808222062,0.5572977024683758,0.5290043900616896,1
1.3617278360175928,0.5532298056125858,0.5290043900616896,1
1.380211241711606,0.5702238031673861,0.5290043900616896,1
1.3979400086720377,0.6000623436756791,0.5290043900616896,1
1.414973347970818,0.619736436309346,0.5290043900616896,1
1.4313637641589874,0.6331436284529396,0.5290043900616896,1
1.4471580313422192,0.6422018405628347,0.5290043900616896,1
1.462397997898956,0.6460878490217659,0.5290043900616896,1
1.4771212547196624,0.6435394422968941,0.5290043900616896,1
1.4913616938342726,0.6375571068336092,0.5290043900616896,1
1.505149978319906,0.626811956315404,0.5290043900616896,1
1.5185139398778875,0.6158920274853105,0.5290043900616896,1
1.5314789170422551,0.6028658702343911,0.5290043900616896,1
1.5440680443502757,0.5936535995893202,0.5290043900616896,1
1.5563025007672873,0.618096455254705,0.5290043900616896,1
1.568201724066995,0.6408501691985955,0.5290043900616896,1
1.5797835966168101,0.6583286093753205,0.5290043900616896,1
1.591064607026499,0.6698047435549548,0.5290043900616896,1
1.6020599913279625,0.6791203567265043,0.5290043900616896,1
1.6127838567197355,0.6808364073348937,0.5290043900616896,1
1.6232492903979006,0.6774836213208142,0.5290043900616896,1
1.6334684555795866,0.6697592947390526,0.5290043900616896,1
1.6434526764861874,0.6597202079172498,0.5290043900616896,1
1.6532125137753437,0.6488252161330014,0.5290043900616896,1
1.662757831681574,0.6334256127388571,0.5290043900616896,1
1.6720978579357175,0.6381182307062903,0.5290043900616896,1
1.6812412373755872,0.6618216015414118,0.5290043900616896,1
1.6901960800285136,0.6824377284831012,0.5290043900616896,1
1.6989700043360187,0.6969598048914162,0.5290043900616896,1
1.7075701760979363,0.7063246919103233,0.5290043900616896,1
1.7160033436347992,0.7105726397871194,0.5290043900616896,1
1.7242758696007892,0.7125083265322822,0.5290043900616896,1
1.7323937598229686,0.7090005480259634,0.5290043900616896,1
1.7403626894942439,0.7004906694274878,0.5290043900616896,1
1.7481880270062005,0.6877712571263361,0.5290043900616896,1
1.7558748556724915,0.6752381513054402,0.5290043900616896,1
1.7634279935629373,0.6633399583050432,0.5290043900616896,1
1.7708520116421442,0.6765553010470933,0.5290043900616896,1
1.7781512503836436,0.6994410104802249,0.5290043900616896,1
1.7853298350107671,0.7162649106372282,0.5290043900616896,1
1.792391689498254,0.7263025160758372,0.5290043900616896,1
1.7993405494535817,0.7346431359874264,0.5290043900616896,1
1.806179973983887,0.7355704896575348,0.5290043900616896,1
1.8129133566428555,0.7364337880308846,0.5290043900616896,1
1.8195439355418688,0.7340274273372962,0.5290043900616896,1
1.8260748027008264,0.7253386896979732,0.5290043900616896,1
1.8325089127062364,0.7121114022516253,0.5290043900616896,1
1.8388490907372552,0.7013448762851366,0.5290043900616896,1
1.845098040014257,0.6938830729188887,0.5290043900616896,1
1.8512583487190752,0.7131491565345514,0.5290043900616896,1
1.8573324964312685,0.733405184651493,0.5290043900616896,1
1.863322860120456,0.7473990916582557,0.5290043900616896,1
1.8692317197309762,0.756682560831172,0.5290043900616896,1
1.8750612633917,0.7614215860360327,0.5290043900616896,1
1.8808135922807914,0.7602847030453523,0.5290043900616896,1
1.8864907251724818,0.7591680118667982,0.5290043900616896,1
1.8920946026904804,0.7549750787770887,0.5290043900616896,1
1.8976270912904414,0.7470034607032987,0.5290043900616896,1
1.9030899869919435,0.7384337917994179,0.5290043900616896,1
1.9084850188786497,0.7310473744017616,0.5290043900616896,1
1.9138138523837167,0.7309554778767735,0.5290043900616896,1
1.919078092376074,0.748679799194437,0.5290043900616896,1
1.9242792860618816,0.7661605599476131,0.5290043900616896,1
1.9294189257142929,0.7779189704357821,0.5290043900616896,1
1.9344984512435677,0.7876258370378502,0.5290043900616896,1
1.9395192526186185,0.790257696139379,0.5290043900616896,1
1.9444826721501687,0.791720227823302,0.5290043900616896,1
1.9493900066449128,0.7876807918223722,0.5290043900616896,1
1.9542425094393248,0.7811851160654519,0.5290043900616896,1
1.9590413923210936,0.7795823807758457,0.5290043900616896,1
1.9637878273455553,0.7685809540884009,0.5290043900616896,1
1.968482948553935,0.7594101857243282,0.5290043900616896,1
1.9731278535996986,0.7686400386105307,0.5290043900616896,1
1.9777236052888478,0.783762704058482,0.5290043900616896,1
1.9822712330395684,0.7977117615420733,0.5290043900616896,1
1.9867717342662448,0.8099140559282293,0.5290043900616896,1
1.9912260756924949,0.8153786066459109,0.5290043900616896,1
1.99563519459755,0.8158913329952631,0.5290043900616896,1
2.0,0.8117934093436565,0.5290043900616896,1
2.0043213737826426,0.8100016471177987,0.5290043900616896,1
2.0086001717619175,0.804246656391147,0.5290043900616896,1
2.012837224705172,0.7991390523369772,0.5290043900616896,1
2.0170333392987803,0.7855328258367413,0.5290043900616896,1
2.0211892990699383,0.78514167532307,0.5290043900616896,1
2.0253058652647704,0.7977586483294876,0.5290043900616896,1
2.0293837776852097,0.8093277252164889,0.5290043900616896,1
2.03342375548695,0.8288387808251583,0.5290043900616896,1
2.037426497940624,0.8326315854019187,0.5290043900616896,1
2.041392685158225,0.8368076271908977,0.5290043900616896,1
2.0453229787866576,0.8391951676671137,0.5290043900616896,1
2.0492180226701815,0.8356630593861366,0.5290043900616896,1
2.05307844348342,0.8322948073989404,0.5290043900616896,1
2.0569048513364727,0.8277612036769565,0.5290043900616896,1
2.060697840353612,0.821970702076938,0.5290043900616896,1
2.0644579892269186,0.8163905841930823,0.5290043900616896,1
2.0681858617461617,0.8237762727744534,0.5290043900616896,1
2.0718820073061255,0.8334935045382726,0.5290043900616896,1
2.075546961392531,0.8449466765085392,0.5290043900616896,1
2.0791812460476247,0.8503595030613926,0.5290043900616896,1
2.08278537031645,0.8567876551383158,0.5290043900616896,1
2.0863598306747484,0.8608817137743426,0.5290043900616896,1
2.089905111439398,0.8620679891517776,0.5290043900616896,1
2.093421685162235,0.8619069645654929,0.5290043900616896,1
2.0969100130080562,0.8612930114410018,0.5290043900616896,1
2.100370545117563,0.8558135125079692,0.5290043900616896,1
2.103803720955957,0.8488496931080848,0.5290043900616896,1
2.1072099696478683,0.8405567934276466,0.5290043900616896,1
2.110589710299249,0.8479484921409389,0.5290043900616896,1
2.113943352306837,0.8535117871229171,0.5290043900616896,1
2.1172712956557644,0.8723344267627972,0.5290043900616896,1
2.12057393120585,0.884895003544915,0.5290043900616896,1
2.123851640967086,0.8931585623873683,0.5290043900616896,1
2.1271047983648077,0.8932015680294034,0.5290043900616896,1
2.130333768495006,0.8908794910504082,0.5290043900616896,1
2.1335389083702174,0.8845069567310577,0.5290043900616896,1
2.1367205671564067,0.8813061892517984,0.5290043900616896,1
2.1398790864012365,0.878642862346826,0.5290043900616896,1
2.143014800254095,0.8711092752158909,0.5290043900616896,1
2.146128035678238,0.8653920974209354,0.5290043900616896,1
2.1492191126553797,0.8763924271244059,0.5290043900616896,1
2.1522883443830563,0.8961706259402404,0.5290043900616896,1
2.155336037465062,0.8995535399090474,0.5290043900616896,1
2.1583624920952498,0.9005821947236107,0.5290043900616896,1
2.161368002234975,0.9031947093255406,0.5290043900616896,1
2.164352855784437,0.903202517634349,0.5290043900616896,1
2.167317334748176,0.9040190779518701,0.5290043900616896,1
2.1702617153949575,0.906102598393338,0.5290043900616896,1
2.173186268412274,0.905996607262088,0.5290043900616896,1
2.1760912590556813,0.9011363898646352,0.5290043900616896,1
2.1789769472931693,0.8986907268731053,0.5290043900616896,1
2.1818435879447726,0.8982707641578079,0.5290043900616896,1
2.184691430817599,0.9114760456981174,0.5290043900616896,1
2.187520720836463,0.9223245737127431,0.5290043900616896,1
2.1903316981702914,0.9314272868310591,0.5290043900616896,1
2.1931245983544616,0.9271775828301804,0.5290043900616896,1
2.1958996524092336,0.9299653123292861,0.5290043900616896,1
2.1986570869544226,0.931496317930668,0.5290043900616896,1
2.2013971243204513,0.9308450267059639,0.5290043900616896,1
2.204119982655925,0.931174951986419,0.5290043900616896,1
2.2068258760318495,0.9285421316720025,0.5290043900616896,1
2.2095150145426308,0.9229294379843967,0.5290043900616896,1
2.2121876044039577,0.9175003041478417,0.5290043900616896,1
2.214843848047698,0.9405980946539929,0.5290043900616896,1
2.2174839442139063,0.9457806544543533,0.5290043900616896,1
2.220108088040055,0.9528004554523306,0.5290043900616896,1
2.2227164711475833,0.9577803261234865,0.5290043900616896,1
2.225309281725863,0.95104703422824,0.5290043900616896,1
2.2278867046136734,0.9533103849503405,0.5290043900616896,1
2.230448921378274,0.9555730142418338,0.5290043900616896,1
2.2329961103921536,0.9549629634709271,0.5290043900616896,1
2.2355284469075487,0.9534100363708155,0.5290043900616896,1
2.2380461031287955,0.9485015232497195,0.5290043900616896,1
2.2405492482825995,0.9476308346145899,0.5290043900616896,1
2.2430380486862944,0.9512441894737992,0.5290043900616896,1
2.24551266781415,0.9564360199479991,0.5290043900616896,1
2.2479732663618064,0.9650223179693248,0.5290043900616896,1
2.250420002308894,0.9712581295125045,0.5290043900616896,1
2.2528530309798933,0.979204028165872,0.5290043900616896,1
2.255272505103306,0.9738866614701814,0.5290043900616896,1
2.2576785748691846,0.9744503620053082,0.5290043900616896,1
2.2600713879850747,0.9737420108764407,0.5290043900616896,1
2.2624510897304293,0.9714592297970309,0.5290043900616896,1
2.2648178230095364,0.9769145600467714,0.5290043900616896,1
2.2671717284030137,0.9758589345676186,0.5290043900616896,1
2.2695129442179165,0.9724194561901637,0.5290043900616896,1
2.271841606536499,0.9746901954876466,0.5290043900616896,1
2.27415784926368,0.9778438534370529,0.5290043900616896,1
2.2764618041732443,0.9818572629143691,0.5290043900616896,1
2.278753600952829,0.985578613035543,0.5290043900616896,1
2.2810333672477277,0.9896119601550593,0.5290043900616896,1
2.2833012287035497,0.9929517264889145,0.5290043900616896,1
2.285557309007774,0.9978742741475223,0.5290043900616896,1
2.287801729930226,1.001088151476383,0.5290043900616896,1
