point_count,time,bandwidth,bandwidth_average,bandwidth_variance,npackets,npackets_average,npackets_variance,nflows,nflows_average,nflows_variance
203,20.250000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
204,20.35,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
205,20.450000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
206,20.55,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
207,20.650000000000002,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
208,20.750000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
209,20.85,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
210,20.950000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
211,21.05,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
212,21.150000000000002,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
213,21.250000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
214,21.35,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
215,21.450000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
216,21.55,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
217,21.650000000000002,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
218,21.750000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
219,21.85,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
220,21.950000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
221,22.05,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
222,22.150000000000002,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
223,22.250000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
224,22.35,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
225,22.450000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
226,22.55,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
227,22.650000000000002,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
228,22.750000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
229,22.85,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
230,22.950000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
231,23.05,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
232,23.150000000000002,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
233,23.250000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
234,23.35,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
235,23.450000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
236,23.55,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
237,23.650000000000002,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
238,23.750000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
239,23.85,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
240,23.950000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
241,24.05,1293200.0,7394937.590361446,22965508117184.555,22,4.307228915662651,26.676694730730148,4,1.5210843373493976,0.9363024386703441
242,24.150000000000002,17642080.0,7394937.590361446,22965508117184.555,39,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
243,24.250000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
244,24.35,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
245,24.450000000000003,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
246,24.55,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
247,24.650000000000002,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
248,24.750000000000004,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
249,24.85,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
250,24.950000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
251,25.05,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
252,25.150000000000002,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
253,25.250000000000004,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
254,25.35,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
255,25.450000000000003,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
256,25.55,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
257,25.650000000000002,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
258,25.750000000000004,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
259,25.85,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
260,25.950000000000003,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
261,26.05,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
262,26.150000000000002,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
263,26.250000000000004,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
264,26.35,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
265,26.450000000000003,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
266,26.55,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
267,26.650000000000002,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
268,26.750000000000004,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
269,26.85,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
270,26.950000000000003,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
271,27.05,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
272,27.150000000000002,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
273,27.250000000000004,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
274,27.35,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
275,27.450000000000003,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
276,27.55,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
277,27.650000000000002,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
278,27.750000000000004,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
279,27.85,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
280,27.950000000000003,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
281,28.05,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
282,28.150000000000002,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
283,28.250000000000004,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
284,28.35,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
285,28.450000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
286,28.55,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
287,28.650000000000002,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
288,28.750000000000004,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
289,28.85,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
290,28.950000000000003,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
291,29.05,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
292,29.150000000000002,5218080.0,7394937.590361446,22965508117184.555,1,4.307228915662651,26.676694730730148,1,1.5210843373493976,0.9363024386703441
293,29.250000000000004,5299360.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
294,29.35,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
295,29.450000000000003,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
296,29.55,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
297,29.650000000000002,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
298,29.750000000000004,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
299,29.85,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
300,29.950000000000003,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
301,30.05,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
302,30.150000000000002,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
303,30.250000000000004,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
304,30.35,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
305,30.450000000000003,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
306,30.55,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
307,30.650000000000002,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
308,30.750000000000004,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
309,30.85,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
310,30.950000000000003,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
311,31.05,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
312,31.150000000000002,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
313,31.250000000000004,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
314,31.35,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
315,31.450000000000003,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
316,31.55,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
317,31.650000000000002,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
318,31.750000000000004,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
319,31.85,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
320,31.950000000000003,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
321,32.05,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
322,32.15,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
323,32.25,10517440.0,7394937.590361446,22965508117184.555,6,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
324,32.35,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
325,32.449999999999996,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
326,32.55,10512160.0,7394937.590361446,22965508117184.555,5,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
327,32.65,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
328,32.75,0.0,7394937.590361446,22965508117184.555,0,4.307228915662651,26.676694730730148,0,1.5210843373493976,0.9363024386703441
329,32.85,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
330,32.949999999999996,10506880.0,7394937.590361446,22965508117184.555,4,4.307228915662651,26.676694730730148,2,1.5210843373493976,0.9363024386703441
331,33.05,10522800.0,7394937.590361446,22965508117184.555,7,4.307228915662651,26.676694730730148,3,1.5210843373493976,0.9363024386703441
332,33.15,134880.0,7394937.590361446,22965508117184.555,17,4.307228915662651,26.676694730730148,4,1.5210843373493976,0.9363024386703441
